"Dierenzoeker								",,,,
kleur,kleur,geel,,__kleurGeel.png
kleur,kleur,goud,,__kleurGoud.png
kleur,kleur,grijs,,__kleurGrijs.png
kleur,kleur,groen,,__kleurGroen.png
kleur,kleur,oranje,,__kleurOranje.png
kleur,kleur,paars,,__kleurPaars.png
kleur,kleur,rood,,__kleurRood.png
kleur,kleur,roze,,__kleurRoze.png
kleur,kleur,wit,,__kleurWit.png
kleur,kleur,zilver,,__kleurZilver.png
kleur,kleur,zwart,,__kleurZwart.png
,leefgebied,bij het water,,__gebiedBijHetWater.png
,leefgebied,bij of in het water,,__gebiedBijOfInHetWater.png
,leefgebied,binnen,,__gebiedBinnen.png
,leefgebied,dood blad,,__gebiedDoodBlad.png
,leefgebied,ergens op,,__gebiedErgensOp.png
,leefgebied,in boom,,__gebiedInBoom.png
,leefgebied,in de grond,,__gebiedInGrond.png
,leefgebied,in de lucht,,__gebiedInDeLucht.png
,leefgebied,in de struiken,,__gebiedInStruik.png
,leefgebied,in een boom,,__gebiedInEenBoom.png
,leefgebied,in struik,,__gebiedInStruik.png
,leefgebied,in struik of boom,,__gebiedInStruikOfBoom.png
,leefgebied,onder steen of hout,,__gebiedOnderSteenOfHout.png
,leefgebied,op bloem,,__gebiedOpBloem.png
,leefgebied,op de grond,,__gebiedOpDeGrond.png
,leefgebied,op een bloem,,__gebiedOpEenBloem.png
,leefgebied,op een muur,,__gebiedOpMuur.png
,leefgebied,op een plant,,__gebiedOpPlant.png
,leefgebied,op plant,,__gebiedOpPlant.png
,leefgebied,schuilplaats,,__gebiedSchuilplek.png
,leefgebied,schuilplek,,__gebiedSchuilplek.png
,leefgebied,tegen muur,,__gebiedTegenMuur.png
,leefgebied,tussen bladeren,,__gebiedTussenBladeren.png
,leefgebied,water,,__gebiedWater.png
kop,ogen,geen,,__ogenGeen.png
kop,ogen,geen ogen,,__ogenGeenOgen.png
kop,ogen,geen ogen zichtbaar,,__ogenGeenOgenZichtbaar.png
kop,ogen,geen pupil,,__ogenGeenPupil.png
kop,ogen,geen zichtbare ogen,,__ogenGeenZichtbareOgen.png
kop,ogen,insectenogen,,__ogenInsectenogen.png
kop,ogen,insectenoog,,__ogenInsectenoog.png
kop,ogen,met pupil,,__ogenMetPupil.png
kop,ogen,ogen geen pupil,,__ogenOgenGeenPupil.png
kop,ogen,ogen met pupil,,__ogenOgenMetPupil.png
kop,ogen,ogen op steeltjes,,__ogenOgenOpSteeltjes.png
kop,ogen,ogen zonder pupil,,__ogenOgenZonderPupil.png
kop,ogen,op steeltje,,__ogenOpSteeltje.png
kop,ogen,puntjes,,__ogenPuntjes.png
kleur,patroon,bont,,__patroonBont.png
kleur,patroon,effen,,__patroonEffen.png
kleur,patroon,egaal,,__patroonEgaal.png
kleur,patroon,geblokt,,__patroonGeblokt.png
kleur,patroon,gestipt,,__patroonGestipt.png
kleur,patroon,gestreept,,__patroonGestreept.png
kleur,patroon,gevlekt,,__patroonGevlekt.png
kleur,patroon,onduidelijk,,__patroonOnduidelijk.png
poten,soort poten,behaard,,__pootVormBehaard.png
poten,soort poten,geen,,__pootVormGeen.png
poten,soort poten,geen poten,,__pootVormGeenPoten.png
poten,soort poten,grijppoten,,__pootVormGrijppoten.png
poten,soort poten,lang en dun,,__pootVormLangEnDun.png
poten,soort poten,lange tenen,,__pootVormLangeTenen.png
poten,soort poten,met haakjes,,__pootVormMetHaakjes.png
poten,soort poten,met hoeven,,__pootVormMetHoeven.png
poten,soort poten,met nagels,,__pootVormMetNagels.png
poten,soort poten,met scharen,,__pootVormMetScharen.png
poten,soort poten,nagels,,__pootVormNagels.png
poten,soort poten,nvt,,__pootVormNvt.png
poten,soort poten,plat,,__pootVormPlat.png
poten,soort poten,scharen,,__pootVormScharen.png
poten,soort poten,zwemvliezen,,__pootVormZwemvliezen.png
kop,spriet,bult,,__kopBult.png
kop,spriet,draden,,__kopDraden.png
kop,spriet,geen,,__kopNiks.png
kop,spriet,korte sprieten,,__kopSprietKort.png
kop,spriet,kuif,,__kopKuif.png
kop,spriet,lange sprieten,,__kopSprietLang.png
kop,spriet,niks,,__kopNiks.png
kop,spriet,spriet kort,,__kopSprietKort.png
kop,spriet,spriet lang,,__kopSprietLang.png
,vleugels,als kever,,__vleugelsAlsKever.png
,vleugels,als vlinder,,__vleugelsAlsVlinder.png
,vleugels,doorzichtig,,__vleugelsDoorzichtig.png
